7.000000000000000000e+00,1.259999999999999964e+01,7.000000000000000000e+00,-4.059686311859433405e-01
5.599999999999999645e+00,5.599999999999999645e+00,5.599999999999999645e+00,-3.825249262588620303e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.417631742095095237e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.789310210669874168e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-2.988831376514514693e-01
1.119999999999999929e+01,1.400000000000000000e+01,1.119999999999999929e+01,-4.456588558809213008e-01
6.000000000000000000e+01,6.000000000000000000e+01,1.668330637272507389e+01,-4.031704534286990604e-01
5.599999999999999645e+00,5.599999999999999645e+00,5.036666666666666181e+00,-3.691899204336516749e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-2.689688200030679321e-01
7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,-3.999457300885556621e-01
5.599999999999999645e+00,5.599999999999999645e+00,2.000000000000000042e-02,-3.955395799652228206e-01
6.000000000000000000e+01,6.000000000000000000e+01,5.529711549898321010e+01,-4.360302382665990351e-01
4.060000000000000142e+01,5.179999999999999716e+01,4.060000000000000142e+01,-4.520028522931724413e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.352831042172247367e-01
3.360000000000000142e+01,5.179999999999999716e+01,3.360000000000000142e+01,-4.596825696858963806e-01
4.200000000000000178e+00,5.599999999999999645e+00,9.724685778683596071e-01,-3.374277874383560527e-01
7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,-4.040127590442194605e-01
7.000000000000000000e+00,8.400000000000000355e+00,7.000000000000000000e+00,-3.997157583326120256e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.547768327488580953e-01
1.259999999999999964e+01,1.540000000000000036e+01,1.259999999999999964e+01,-4.506700893050424317e-01
5.599999999999999645e+00,4.200000000000000178e+00,3.333333333333333547e-03,-3.580501950264795008e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.424869222131827762e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-8.280691266304918141e-02
4.200000000000000178e+00,7.000000000000000000e+00,4.200000000000000178e+00,-3.534419988026332171e-01
2.799999999999999822e+00,5.599999999999999645e+00,2.799999999999999822e+00,-8.734445246473349078e-02
2.800000000000000000e+01,3.360000000000000142e+01,2.800000000000000000e+01,-4.479863328270571321e-01
9.800000000000000711e+00,9.800000000000000711e+00,9.580000000000000071e+00,-4.313401186267105669e-01
9.800000000000000711e+00,1.819999999999999929e+01,9.800000000000000711e+00,-3.693323638753303606e-01
3.080000000000000071e+01,4.060000000000000142e+01,3.080000000000000071e+01,-4.363341483038823965e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.602146060299195041e-01
4.620000000000000284e+01,6.000000000000000000e+01,4.620000000000000284e+01,-3.802563486981676566e-01
9.800000000000000711e+00,1.119999999999999929e+01,9.800000000000000711e+00,-4.356999787903537702e-01
2.239999999999999858e+01,3.639999999999999858e+01,2.239999999999999858e+01,-4.429655539183139368e-01
2.239999999999999858e+01,3.220000000000000284e+01,2.239999999999999858e+01,-4.411922290427620075e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.369594538157020813e-01
9.800000000000000711e+00,9.800000000000000711e+00,9.800000000000000711e+00,-3.838153918187485192e-01
1.400000000000000000e+01,2.519999999999999929e+01,1.400000000000000000e+01,-2.760971342514806914e-01
4.200000000000000178e+00,4.200000000000000178e+00,3.666666666666666519e+00,-3.016928703824696134e-01
7.000000000000000000e+00,1.259999999999999964e+01,7.000000000000000000e+00,-4.177878727913382773e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.126956079197489302e-01
1.960000000000000142e+01,2.660000000000000142e+01,1.960000000000000142e+01,-4.548298364760933188e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-3.576235923578058862e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.799999999999999822e+00,-5.441325263276310109e-02
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.660133660145930778e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-2.500033211186174498e-01
1.819999999999999929e+01,2.239999999999999858e+01,3.464762544939908651e+00,-3.103804380510462591e-01
8.400000000000000355e+00,1.400000000000000000e+01,8.400000000000000355e+00,-3.311628566383669203e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.155955749142653755e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.733333333333333393e+00,-7.459639717935129255e-02
2.799999999999999822e+00,2.799999999999999822e+00,2.799999999999999822e+00,-1.583018104986982089e-01
2.100000000000000000e+01,2.239999999999999858e+01,5.461594909474342785e+00,-4.625520810429354368e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.536666666666666625e+00,-1.753434984099570271e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.116967014550076076e-01
5.599999999999999645e+00,8.400000000000000355e+00,5.599999999999999645e+00,-3.638769337459417108e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.001164843959807038e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.314723594295982956e-01
5.599999999999999645e+00,1.119999999999999929e+01,5.599999999999999645e+00,-3.938823484489233362e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.203961331935148982e-01
9.800000000000000711e+00,1.400000000000000000e+01,9.800000000000000711e+00,-4.323274693556216075e-01
1.540000000000000036e+01,2.660000000000000142e+01,1.540000000000000036e+01,-4.175533089588708835e-01
6.000000000000000000e+01,6.000000000000000000e+01,1.759017538497692712e+01,-4.615626897150250652e-01
5.599999999999999645e+00,8.400000000000000355e+00,5.599999999999999645e+00,-3.693433344863906176e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.383322029150058197e-01
7.000000000000000000e+00,9.800000000000000711e+00,7.000000000000000000e+00,-3.980838550703100220e-01
4.200000000000000178e+00,8.400000000000000355e+00,4.200000000000000178e+00,-3.375753064405663251e-01
8.400000000000000355e+00,1.960000000000000142e+01,8.400000000000000355e+00,-4.239851685784171154e-01
7.000000000000000000e+00,9.800000000000000711e+00,7.000000000000000000e+00,-4.066032521154205326e-01
1.259999999999999964e+01,1.680000000000000071e+01,1.259999999999999964e+01,-4.512995060132739544e-01
1.399999999999999911e+00,4.200000000000000178e+00,1.399999999999999911e+00,2.228522639619783530e-01
1.960000000000000142e+01,2.380000000000000071e+01,1.960000000000000142e+01,-4.224399083085200735e-01
6.000000000000000000e+01,6.000000000000000000e+01,1.668330637272507389e+01,-2.344769256300442972e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-4.630269210677533387e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.226364145237438585e-01
2.380000000000000071e+01,2.519999999999999929e+01,2.380000000000000071e+01,-4.263953698817522509e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-4.351973699454941835e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.045509987078569569e-01
9.800000000000000711e+00,1.400000000000000000e+01,9.800000000000000711e+00,-4.316339130685644676e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.344480103795753556e-01
4.200000000000000178e+00,8.400000000000000355e+00,4.200000000000000178e+00,-3.448953398041928464e-01
6.000000000000000000e+01,6.000000000000000000e+01,9.724685778683596071e-01,-4.522196987640766386e-01
2.799999999999999822e+00,5.599999999999999645e+00,2.799999999999999822e+00,-2.148941042333957774e-01
5.599999999999999645e+00,7.000000000000000000e+00,5.599999999999999645e+00,-3.561278372836488293e-01
9.800000000000000711e+00,1.119999999999999929e+01,9.800000000000000711e+00,-4.347991294137568130e-01
2.799999999999999822e+00,5.599999999999999645e+00,2.799999999999999822e+00,-2.779506129622211774e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-4.137509238752389851e-01
5.599999999999999645e+00,7.000000000000000000e+00,5.599999999999999645e+00,-3.882760069669216052e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.799999999999999822e+00,-8.988684625757528690e-02
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-6.045197633031239998e-02
2.799999999999999822e+00,5.599999999999999645e+00,2.799999999999999822e+00,-2.710434864966861368e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-1.129723170087441886e-02
9.800000000000000711e+00,8.400000000000000355e+00,8.400000000000000355e+00,-3.782734216912083114e-01
5.599999999999999645e+00,7.000000000000000000e+00,5.599999999999999645e+00,-3.673469928413390373e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.384177203577892756e-01
8.400000000000000355e+00,8.400000000000000355e+00,8.400000000000000355e+00,-3.699122052116645687e-01
7.000000000000000000e+00,9.800000000000000711e+00,7.000000000000000000e+00,-3.555192684952956927e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.009930666215743178e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-3.025154855453082714e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.799999999999999822e+00,-1.078854403249107224e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.075784959336750335e-01
1.259999999999999964e+01,1.680000000000000071e+01,1.259999999999999964e+01,-4.505033389255176934e-01
5.599999999999999645e+00,8.400000000000000355e+00,5.599999999999999645e+00,-3.857408911521919004e-01
2.799999999999999822e+00,5.599999999999999645e+00,2.799999999999999822e+00,-2.678987404650123860e-01
5.599999999999999645e+00,8.400000000000000355e+00,5.599999999999999645e+00,-3.837537835823995880e-01
9.800000000000000711e+00,1.119999999999999929e+01,9.800000000000000711e+00,-4.379489566859624539e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-9.828993402673315283e-02
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.342884031779837506e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-1.782516751638929531e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-2.875521421111710274e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.799999999999999822e+00,-2.408857516687595846e-01
1.680000000000000071e+01,2.380000000000000071e+01,3.464762544939908651e+00,-4.593024186360083472e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.790401437633762693e-01
1.540000000000000036e+01,1.540000000000000036e+01,1.540000000000000036e+01,-4.063301957175516899e-01
1.259999999999999964e+01,2.660000000000000142e+01,1.259999999999999964e+01,-4.469218041451809009e-01
2.799999999999999822e+00,2.799999999999999822e+00,1.000000000000000021e-02,-2.416555078414268087e-01
8.400000000000000355e+00,9.800000000000000711e+00,5.461594909474342785e+00,-4.196266984530079847e-01
9.800000000000000711e+00,1.819999999999999929e+01,9.800000000000000711e+00,-4.370946257030173254e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.583712995343982799e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.608232531296830747e-01
4.060000000000000142e+01,4.339999999999999858e+01,4.060000000000000142e+01,-4.654250299451755946e-01
7.000000000000000000e+00,8.400000000000000355e+00,7.000000000000000000e+00,-4.107374864124450631e-01
9.800000000000000711e+00,1.119999999999999929e+01,9.800000000000000711e+00,-4.320044850263693448e-01
4.200000000000000178e+00,4.200000000000000178e+00,3.549999999999999822e+00,-3.016435759311640319e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.368272692437048410e-01
8.400000000000000355e+00,9.800000000000000711e+00,8.400000000000000355e+00,-4.206762176762139371e-01
1.259999999999999964e+01,3.220000000000000284e+01,1.259999999999999964e+01,-4.518629363251885911e-01
1.259999999999999964e+01,1.400000000000000000e+01,1.259999999999999964e+01,-3.058216920266701444e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-1.376778213364952819e-01
2.660000000000000142e+01,5.039999999999999858e+01,2.660000000000000142e+01,-4.257731324839832410e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.812505935612957253e-01
5.599999999999999645e+00,7.000000000000000000e+00,5.599999999999999645e+00,-2.246756811285983424e-01
1.680000000000000071e+01,1.960000000000000142e+01,1.033585473558318490e+01,-4.530573651067106300e-01
2.100000000000000000e+01,3.220000000000000284e+01,2.100000000000000000e+01,-4.343161652233445968e-01
8.400000000000000355e+00,9.800000000000000711e+00,8.400000000000000355e+00,-4.207504131403810854e-01
2.799999999999999822e+00,5.599999999999999645e+00,2.799999999999999822e+00,-2.735550325608290256e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.435340133321498901e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.098181324623348609e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.743529696638767335e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-5.706506377900709415e-02
5.599999999999999645e+00,5.599999999999999645e+00,5.339999999999999858e+00,-3.656333753969596145e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.244976985765014033e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.527946433918042191e-01
8.400000000000000355e+00,9.800000000000000711e+00,8.400000000000000355e+00,-4.205443335116064718e-01
2.799999999999999822e+00,7.000000000000000000e+00,2.799999999999999822e+00,-2.492188934515278675e-01
2.799999999999999822e+00,4.200000000000000178e+00,9.724685778683596071e-01,-2.731909999095527009e-01
4.200000000000000178e+00,4.200000000000000178e+00,3.983333333333333393e+00,-3.203643556609375720e-01
5.599999999999999645e+00,1.259999999999999964e+01,5.599999999999999645e+00,-3.840291253235548208e-01
1.960000000000000142e+01,2.100000000000000000e+01,1.960000000000000142e+01,-4.366661094765519890e-01
7.000000000000000000e+00,8.400000000000000355e+00,7.000000000000000000e+00,-4.018582502079077745e-01
1.119999999999999929e+01,1.540000000000000036e+01,1.119999999999999929e+01,-4.391585011580266262e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.388865598631466414e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-1.830811783844153440e-01
1.119999999999999929e+01,1.540000000000000036e+01,7.803660143970850172e+00,-3.313173698320782679e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.124548755889817730e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-4.143510068317332595e-01
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.363342450470217515e-01
2.100000000000000000e+01,3.220000000000000284e+01,2.100000000000000000e+01,-4.559324542510519440e-01
5.599999999999999645e+00,9.800000000000000711e+00,5.599999999999999645e+00,-3.595583247126596937e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.830137344261747789e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.799999999999999822e+00,-2.482523745201757892e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-4.365183297995126610e-01
8.400000000000000355e+00,1.119999999999999929e+01,8.400000000000000355e+00,-4.228871491064174482e-01
2.100000000000000000e+01,4.479999999999999716e+01,2.100000000000000000e+01,-4.355405599209887790e-01
1.259999999999999964e+01,1.960000000000000142e+01,1.259999999999999964e+01,-4.344089990249245803e-01
1.259999999999999964e+01,2.660000000000000142e+01,1.259999999999999964e+01,-4.483143786102150030e-01
3.779999999999999716e+01,4.200000000000000000e+01,3.779999999999999716e+01,-4.490147041313151677e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.436666666666666536e+00,-1.828712329919953139e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.359702401092183321e-01
5.599999999999999645e+00,7.000000000000000000e+00,5.599999999999999645e+00,-3.908614198196729839e-01
1.540000000000000036e+01,2.100000000000000000e+01,1.540000000000000036e+01,-4.216710874472704429e-01
1.819999999999999929e+01,1.960000000000000142e+01,1.819999999999999929e+01,-2.570065847598956843e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.636095028651523120e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-4.304013934362101446e-01
4.200000000000000178e+00,7.000000000000000000e+00,4.200000000000000178e+00,-3.114006774988286597e-01
5.599999999999999645e+00,5.599999999999999645e+00,3.464762544939908651e+00,-3.858300528651725791e-01
4.200000000000000178e+00,5.599999999999999645e+00,4.200000000000000178e+00,-3.025057098342750495e-01
1.119999999999999929e+01,1.259999999999999964e+01,1.119999999999999929e+01,-4.433970150987873171e-01
9.800000000000000711e+00,9.800000000000000711e+00,9.800000000000000711e+00,-4.333231831583332361e-01
2.799999999999999822e+00,4.200000000000000178e+00,2.799999999999999822e+00,-2.644611916859613276e-01
2.799999999999999822e+00,2.799999999999999822e+00,2.799999999999999822e+00,-1.332916572291685808e-01
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,-4.531919897861062529e-01
1.399999999999999911e+00,2.799999999999999822e+00,1.399999999999999911e+00,6.004917864142256950e-02
4.200000000000000178e+00,4.200000000000000178e+00,4.200000000000000178e+00,-3.005001020674125112e-01
1.119999999999999929e+01,1.259999999999999964e+01,1.119999999999999929e+01,-4.434150168199438857e-01
3.360000000000000142e+01,3.360000000000000142e+01,3.360000000000000142e+01,-4.507791057737450258e-01
4.200000000000000178e+00,9.800000000000000711e+00,4.200000000000000178e+00,-3.616504643881569558e-01
4.200000000000000178e+00,1.119999999999999929e+01,4.200000000000000178e+00,-3.448630592102389647e-01
