6.314045239419977307e+00
1.169157276425092107e+01
1.251809877957214567e+01
8.926320912408909791e+00
8.621343075296694636e+00
1.053449546973526374e+01
4.025213580299435101e+00
1.254000680599137318e+01
9.555120517825722359e+00
1.153072471097289053e+01
1.298029688842815510e+01
1.030086457100017761e+01
9.938501796286862700e+00
1.089100320498549301e+01
7.996008452241139430e+00
9.999998749110119434e+00
1.242819866661215755e+01
1.095579801061807679e+01
7.779749067052408762e+00
1.098288763941714485e+01
1.299600633443746034e+01
1.152417996733281136e+01
6.558600490145077622e+00
8.392593973194339085e+00
3.752324510583122219e+00
1.025399846134535231e+01
1.263620309848854539e+01
6.571664520673905052e+00
9.783768478991323292e+00
1.119219318309308697e+01
8.798482287793339296e+00
1.092565940291515325e+01
7.229140170167785762e+00
8.542552895230535626e+00
1.118520095738370301e+01
1.220271854101900821e+01
5.812711129349628969e+00
1.232575363924392953e+01
7.384545248623660463e+00
1.151536280660666023e+01
9.836777690900266435e+00
1.251485664059401692e+01
9.848220313228956968e+00
8.012083322139215369e+00
1.017700052598151750e+01
1.025887265403301818e+01
7.015705919444252814e+00
8.828006996414101692e+00
1.080900840915144379e+01
8.396299951873380962e+00
1.233667791037156292e+01
1.210673832206675371e+01
1.163582321328048508e+01
7.197363519621363004e+00
7.974024746673474162e+00
8.304008969188242162e+00
5.459626258239895336e+00
7.081966136511037568e+00
8.183079020646230717e+00
6.539992519257417314e+00
1.290887969231029331e+01
6.912876414549241844e+00
1.054138139982372557e+01
8.688693782785808395e+00
4.962296575066179827e+00
4.140225942867133746e+00
9.223721177652668857e+00
9.709224847858029861e+00
2.730502320457231402e+00
1.086859551145064273e+01
9.848844165464999634e+00
1.104493495280470050e+01
8.539396459174612986e+00
1.138034918423225328e+01
9.511577262695640300e+00
8.456263326280749837e+00
9.315913679610165588e+00
8.101686608548630986e+00
5.679783740980655082e+00
9.406625049925160909e+00
5.481457431493424792e+00
8.611450171186698199e+00
1.113211314394072815e+01
6.013790463894767235e+00
1.267080421406272883e+01
1.133586226420036525e+01
9.976551051696075589e+00
5.405319155893984373e+00
7.423598345848680502e+00
4.499847964622695429e+00
1.272337670436091273e+01
7.762456142987590901e+00
1.100548193390671869e+01
1.148575155964412353e+01
1.008717832269505088e+01
8.440374295145920414e+00
1.174943130991951357e+01
1.097208202755510698e+01
8.593535643142189429e+00
9.830655502190325024e+00
8.417490574813246695e+00
6.943494416773558164e+00
7.783375223562318368e+00
1.159039016196947713e+01
1.129400831796897542e+01
1.062142618695530771e+01
5.686623144445122513e+00
1.008295333982327868e+01
1.139602127122793362e+01
8.475615713175775667e+00
1.089982036492506978e+01
1.231941078245112386e+01
4.710262724144496538e+00
1.297889206042702703e+01
1.066444266715613942e+01
6.531321573119948098e+00
1.089516928407761220e+01
9.672960255226257686e+00
1.203549207799090581e+01
1.152862994525763263e+01
1.049052525716161277e+01
1.243436479033791464e+01
9.597759886342572599e+00
1.095691778388495763e+01
4.075613131220948482e+00
1.209346601343918515e+01
8.115810203369823839e+00
6.256096818950882543e+00
1.116198771509278487e+01
1.151386891778112798e+01
1.100812232091101528e+01
7.752838076685762303e+00
1.037535753760987411e+01
6.093462735397915608e+00
1.216274510657851060e+01
1.148099335459164116e+01
8.544302153198492178e+00
3.516316127551494475e+00
1.091590489340284087e+01
7.971307320852853096e+00
1.058058383585386508e+01
1.057488417586517748e+01
4.333672542489736657e+00
7.852662863609229937e+00
1.233085531014180525e+01
4.895522371484066326e+00
1.118191418989953689e+01
1.066121404080369395e+01
9.051399778355802894e+00
1.116532834452731038e+01
5.761756969778294213e+00
8.857380481548604578e+00
1.018493053353142663e+01
1.166299495390714469e+01
1.096027367791701224e+01
7.904308894012251230e+00
5.147588057616949264e+00
8.099854036280955683e+00
1.219164315756685468e+01
8.390118401674516946e+00
9.236551240989376410e+00
4.940236279977668232e+00
7.630983538911667807e+00
4.765395619564560370e+00
1.153573878795829977e+01
1.233404766991159818e+01
1.125995392663313055e+01
1.112544688209676380e+01
9.707729760693782239e+00
1.136121665543925374e+01
1.215726709105374326e+01
4.771157381120564089e+00
5.095859303812956043e+00
1.229293306580285972e+01
8.889306624840717319e+00
1.156176292346257028e+01
1.231038589382976944e+01
1.058085812347923849e+01
7.721352326709145508e+00
5.630779092185297152e+00
5.679786137318427741e+00
9.426323532943690964e+00
1.174989776498266636e+01
1.238280602074585879e+01
5.406134234677684169e+00
